"ID","STATE_NAME","LOWINCPCT","B_LWINCPCT","P_LWINCPCT","T_LWINCPCT","LESSHSPCT","B_LESHSPCT","P_LESHSPCT","T_LESHSPCT","LINGISOPCT","PRE1960PCT","D_LDPNT_2","B_LDPNT_D2","P_LDPNT_D2","B_LDPNT","P_LDPNT","T_LDPNT","T_LDPNT_D2","D_PM25_2","B_PM25_D2","P_PM25_D2","PM25","B_PM25","P_PM25","T_PM25","T_PM25_D2"
"630",120110103061,"Florida",0.444046553267681,7,68,"44% (68%ile)",0.096774193548387,6,51,"10% (51%ile)",0.105363984674329,0.129353233830845,10.847218515244,8,70,8,73,"0.13 = fraction pre-1960 (73%ile)","70%ile",643.515048088012,6,54,7.67392602739726,2,17,"7.67 ug/m3 (17%ile)","54%ile"
"631",120110103062,"Florida",0.624123422159887,9,89,"62% (89%ile)",0.306481481481481,10,93,"31% (93%ile)",0.037950664136622,0.298342541436464,193.746389801647,10,92,9,85,"0.3 = fraction pre-1960 (85%ile)","92%ile",4983.51812736618,9,80,7.67392602739726,2,17,"7.67 ug/m3 (17%ile)","80%ile"
"632",120110103071,"Florida",0.44055068836045,7,68,"44% (68%ile)",0.260383386581469,9,88,"26% (88%ile)",0.141700404858299,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",1792.84168763326,7,62,7.69776712328767,2,19,"7.7 ug/m3 (19%ile)","62%ile"
"633",120110103072,"Florida",0.588399720475192,9,86,"59% (86%ile)",0.364116094986807,11,96,"36% (96%ile)",0.098639455782313,0.155555555555555,79.8214961942525,9,85,8,76,"0.16 = fraction pre-1960 (76%ile)","85%ile",3950.01828730126,8,75,7.69776712328767,2,19,"7.7 ug/m3 (19%ile)","75%ile"
"634",120110103073,"Florida",0.354051054384017,6,54,"35% (54%ile)",0.094218415417559,5,49,"9% (49%ile)",0.212548015364916,0.053173241852487,11.1710095898375,8,70,6,59,"0.053 = fraction pre-1960 (59%ile)","70%ile",1617.20119666843,7,61,7.69776712328767,2,19,"7.7 ug/m3 (19%ile)","61%ile"
"635",120110103081,"Florida",0.192587461032213,3,23,"19% (23%ile)",0.029680365296804,2,14,"3% (14%ile)",0.054838709677419,0.016523463317911,-2.88597033927802,3,27,4,38,"0.017 = fraction pre-1960 (38%ile)","27%ile",-1357.61922973605,4,30,7.77297369863014,3,26,"7.77 ug/m3 (26%ile)","30%ile"
"636",120110103082,"Florida",0.182042427232363,3,21,"18% (21%ile)",0.122630331753554,7,61,"12% (61%ile)",0.043121149897331,0.038860103626943,-8.04374840480379,2,19,6,53,"0.039 = fraction pre-1960 (53%ile)","19%ile",-1608.94693923534,3,27,7.77297369863014,3,26,"7.77 ug/m3 (26%ile)","27%ile"
"637",120110104011,"Florida",0.244997958350347,4,33,"24% (33%ile)",0.050134770889488,3,26,"5% (26%ile)",0.008830022075055,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1901.87474421244,3,23,7.81842876712329,3,28,"7.82 ug/m3 (28%ile)","23%ile"
"638",120110104012,"Florida",0.201731601731601,3,25,"20% (25%ile)",0.062132112491825,4,33,"6% (33%ile)",0.058111380145278,0.010089686098655,-0.980763893697626,4,31,4,32,"0.01 = fraction pre-1960 (32%ile)","31%ile",-759.98723501059,4,38,7.81842876712329,3,28,"7.82 ug/m3 (28%ile)","38%ile"
"639",120110104021,"Florida",0.502808988764044,8,76,"50% (76%ile)",0.129523809523809,7,63,"13% (63%ile)",0.042944785276074,0.012145748987854,0.184775687520428,6,58,4,34,"0.012 = fraction pre-1960 (34%ile)","58%ile",118.822943523452,5,49,7.81051698630137,3,28,"7.81 ug/m3 (28%ile)","49%ile"
"640",120110104022,"Florida",0.49761801645734,8,76,"50% (76%ile)",0.059052563270604,4,31,"6% (31%ile)",0.087108013937282,0.007518796992481,2.25851463350878,7,62,3,28,"0.0075 = fraction pre-1960 (28%ile)","62%ile",2346.14219887446,7,66,7.81051698630137,3,28,"7.81 ug/m3 (28%ile)","66%ile"
"641",120110104031,"Florida",0.492608488316642,8,75,"49% (75%ile)",0.034895314057827,2,17,"3% (17%ile)",0.238525730180806,0.020912547528517,-0.653721207772412,4,32,5,42,"0.021 = fraction pre-1960 (42%ile)","32%ile",-242.536937916962,5,45,7.75875890410959,3,24,"7.76 ug/m3 (24%ile)","45%ile"
"642",120110104032,"Florida",0.451082897684839,7,69,"45% (69%ile)",0.100074682598954,6,52,"10% (52%ile)",0.071080817916261,0.063526834611172,-9.29240721390144,2,18,7,62,"0.064 = fraction pre-1960 (62%ile)","18%ile",-1134.91483800124,4,33,7.75875890410959,3,24,"7.76 ug/m3 (24%ile)","33%ile"
"643",120110104033,"Florida",0.27357689039932,4,39,"27% (39%ile)",0.158028887000849,8,71,"16% (71%ile)",0.138181818181818,0.048670062252405,-3.93715127125655,3,25,6,57,"0.049 = fraction pre-1960 (57%ile)","25%ile",-627.642663045465,5,40,7.75875890410959,3,24,"7.76 ug/m3 (24%ile)","40%ile"
"644",120110104051,"Florida",0.402228976697061,7,62,"40% (62%ile)",0.053146853146853,3,28,"5% (28%ile)",0.025974025974026,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",643.852665043356,6,54,7.86111397260274,4,30,"7.86 ug/m3 (30%ile)","54%ile"
"645",120110104052,"Florida",0.463476990504017,8,71,"46% (71%ile)",0.305882352941176,10,93,"31% (93%ile)",0.320869565217391,0.057391304347826,46.7572461329247,9,81,7,60,"0.057 = fraction pre-1960 (60%ile)","81%ile",6404.52495500537,9,85,7.86111397260274,4,30,"7.86 ug/m3 (30%ile)","85%ile"
"646",120110104053,"Florida",0.566870014077897,9,84,"57% (84%ile)",0.074119827053737,5,40,"7% (40%ile)",0.227884615384615,0.014958863126402,3.48836802051002,7,63,4,37,"0.015 = fraction pre-1960 (37%ile)","63%ile",1833.19135658186,7,63,7.86111397260274,4,30,"7.86 ug/m3 (30%ile)","63%ile"
"647",120110104061,"Florida",0.265558194774346,4,37,"27% (37%ile)",0.035136066138477,2,17,"4% (17%ile)",0.115027829313543,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",92.3611672312826,5,48,7.8420295890411,3,29,"7.84 ug/m3 (29%ile)","48%ile"
"648",120110104071,"Florida",0.459851551956815,8,70,"46% (70%ile)",0.038643194504079,2,19,"4% (19%ile)",0.129478315524827,0.023366967604886,-0.67418690694564,4,32,5,44,"0.023 = fraction pre-1960 (44%ile)","32%ile",-224.947434298322,5,45,7.79656109589041,3,27,"7.8 ug/m3 (27%ile)","45%ile"
"649",120110104072,"Florida",0.236286919831223,4,32,"24% (32%ile)",0.049629207073588,3,26,"5% (26%ile)",0.129554655870445,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1474.82022934281,3,29,7.79656109589041,3,27,"7.8 ug/m3 (27%ile)","29%ile"
"650",120110105021,"Florida",0.200433108758421,3,24,"20% (24%ile)",0.042136945071482,3,21,"4% (21%ile)",0.031586503948313,0.012847965738758,-5.51316091522787,3,22,4,35,"0.013 = fraction pre-1960 (35%ile)","22%ile",-3369.14162413598,2,12,7.85150602739726,4,30,"7.85 ug/m3 (30%ile)","12%ile"
"651",120110105031,"Florida",0.109926715522984,1,7,"11% (7%ile)",0.034101382488479,2,16,"3% (16%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1979.82101979409,3,23,7.91434904109589,4,33,"7.91 ug/m3 (33%ile)","23%ile"
"652",120110105032,"Florida",0.09023894255211,1,5,"9% (5%ile)",0.026935312831389,2,12,"3% (12%ile)",0.037235136803127,0.003996194100856,-8.77629358135508,2,18,3,26,"0.004 = fraction pre-1960 (26%ile)","18%ile",-17381.2004464672,1,0,7.91434904109589,4,33,"7.91 ug/m3 (33%ile)","0%ile"
"653",120110105041,"Florida",0.163709407432206,2,17,"16% (17%ile)",0.028227914270779,2,13,"3% (13%ile)",0.070093457943925,0.009814612868048,-0.608493837623864,4,32,4,31,"0.0098 = fraction pre-1960 (31%ile)","32%ile",-489.78341760396,5,42,7.8998904109589,4,33,"7.9 ug/m3 (33%ile)","42%ile"
"654",120110105042,"Florida",0.132560768795929,2,12,"13% (12%ile)",0.026888604353393,2,12,"3% (12%ile)",0.048568950563747,0.004058441558442,-1.33805136291357,4,30,3,26,"0.0041 = fraction pre-1960 (26%ile)","30%ile",-2604.56112994035,2,17,7.8998904109589,4,33,"7.9 ug/m3 (33%ile)","17%ile"
"655",120110106011,"Florida",0.102630221763795,1,6,"10% (6%ile)",0,1,2,"0% (2%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1749.11149278501,3,25,7.95788657534247,4,35,"7.96 ug/m3 (35%ile)","25%ile"
"656",120110106012,"Florida",0.079681274900398,1,4,"8% (4%ile)",0.02360248447205,2,10,"2% (10%ile)",0.062843676355067,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-4891.41647840756,1,6,7.95788657534247,4,35,"7.96 ug/m3 (35%ile)","6%ile"
"657",120110106013,"Florida",0.088130774697939,1,4,"9% (4%ile)",0.078125,5,42,"8% (42%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-2119.6704922009,3,21,7.95788657534247,4,35,"7.96 ug/m3 (35%ile)","21%ile"
"658",120110106014,"Florida",0.267180094786729,4,38,"27% (38%ile)",0,1,2,"0% (2%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1566.84021955237,3,28,7.95788657534247,4,35,"7.96 ug/m3 (35%ile)","28%ile"
"659",120110106031,"Florida",0.376979293544458,6,58,"38% (58%ile)",0.036659877800407,2,18,"4% (18%ile)",0.149514563106796,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",2052.01562757666,7,64,7.9875501369863,4,37,"7.99 ug/m3 (37%ile)","64%ile"
"660",120110106032,"Florida",0.128888888888888,2,11,"13% (11%ile)",0.018887722980063,1,8,"2% (8%ile)",0.01766004415011,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1590.89249417216,3,27,7.9875501369863,4,37,"7.99 ug/m3 (37%ile)","27%ile"
"661",120110106033,"Florida",0.12656048213517,2,10,"13% (10%ile)",0.041460396039604,3,21,"4% (21%ile)",0.010309278350515,0.00794701986755,-1.88987454730967,3,29,3,29,"0.0079 = fraction pre-1960 (29%ile)","29%ile",-1899.51301882232,3,24,7.9875501369863,4,37,"7.99 ug/m3 (37%ile)","24%ile"
"662",120110106041,"Florida",0.038152610441767,1,1,"4% (1%ile)",0.034766697163769,2,17,"3% (17%ile)",0.020366598778004,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-2280.41778419122,3,20,7.97746410958904,4,36,"7.98 ug/m3 (36%ile)","20%ile"
"663",120110106042,"Florida",0.310860179342411,5,46,"31% (46%ile)",0.031111111111111,2,15,"3% (15%ile)",0.034682080924855,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",2498.68230198612,7,67,7.97746410958904,4,36,"7.98 ug/m3 (36%ile)","67%ile"
"664",120110106051,"Florida",0.083177219932559,1,4,"8% (4%ile)",0.007380073800738,1,3,"1% (3%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",661.672936931077,6,54,7.95880739726027,4,35,"7.96 ug/m3 (35%ile)","54%ile"
"665",120110106052,"Florida",0.012147984538929,1,0,"1% (0%ile)",0,1,2,"0% (2%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-3211.0464071758,2,13,7.95880739726027,4,35,"7.96 ug/m3 (35%ile)","13%ile"
"666",120110106053,"Florida",0.045118343195266,1,1,"5% (1%ile)",0.048883524441762,3,26,"5% (26%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-3205.48801441287,2,13,7.95880739726027,4,35,"7.96 ug/m3 (35%ile)","13%ile"
"667",120110106061,"Florida",0.129216152019002,2,11,"13% (11%ile)",0.075545171339564,5,40,"8% (40%ile)",0.019323671497585,0.020440251572327,0.417116680104153,6,59,5,42,"0.02 = fraction pre-1960 (42%ile)","59%ile",161.806126200339,5,49,7.92909534246575,4,34,"7.93 ug/m3 (34%ile)","49%ile"
"668",120110106062,"Florida",0,1,0,"0% (0%ile)",0,1,2,"0% (2%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",0,5,47,7.92909534246575,4,34,"7.93 ug/m3 (34%ile)","47%ile"
"669",120110106063,"Florida",0.199481417458945,3,24,"20% (24%ile)",0.011177540940993,1,5,"1% (5%ile)",0.018372703412073,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",154.193078383063,5,49,7.92909534246575,4,34,"7.93 ug/m3 (34%ile)","49%ile"
"670",120110106071,"Florida",0.227241847826086,4,30,"23% (30%ile)",0.017476788640087,1,7,"2% (7%ile)",0.045317220543807,0.025447690857681,5.79525066830254,7,66,5,45,"0.025 = fraction pre-1960 (45%ile)","66%ile",1795.21165361444,7,62,7.88300520547945,4,32,"7.88 ug/m3 (32%ile)","62%ile"
"671",120110106072,"Florida",0.184115523465704,3,21,"18% (21%ile)",0.172299168975069,8,75,"17% (75%ile)",0.071134020618557,0.027703306523682,-0.536056773587645,4,32,5,47,"0.028 = fraction pre-1960 (47%ile)","32%ile",-152.535522538135,5,46,7.88300520547945,4,32,"7.88 ug/m3 (32%ile)","46%ile"
"672",120110106073,"Florida",0.167880174745163,2,18,"17% (18%ile)",0.068445068445068,4,36,"7% (36%ile)",0.045454545454545,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-912.68444020232,4,36,7.88300520547945,4,32,"7.88 ug/m3 (32%ile)","36%ile"
"673",120110106091,"Florida",0.242541562286495,4,33,"24% (33%ile)",0.077205882352941,5,41,"8% (41%ile)",0.128220858895705,0.016893732970027,2.48884237651601,7,62,4,39,"0.017 = fraction pre-1960 (39%ile)","62%ile",1161.47452854154,6,58,7.88384219178082,4,32,"7.88 ug/m3 (32%ile)","58%ile"
"674",120110106101,"Florida",0.418757126567844,7,65,"42% (65%ile)",0.054788213627993,3,29,"5% (29%ile)",0.184327693677649,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",3702.70568641053,8,74,7.85445589041096,4,30,"7.85 ug/m3 (30%ile)","74%ile"
"675",120110106102,"Florida",0.457700650759219,8,70,"46% (70%ile)",0.110629067245119,6,57,"11% (57%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",111.637590846683,5,49,7.85445589041096,4,30,"7.85 ug/m3 (30%ile)","49%ile"
"676",120110106103,"Florida",0.262355266873764,4,36,"26% (36%ile)",0.039485766758494,3,20,"4% (20%ile)",0.058095238095238,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1325.25237276404,4,31,7.85445589041096,4,30,"7.85 ug/m3 (30%ile)","31%ile"
"677",120110106111,"Florida",0.069324530218385,1,3,"7% (3%ile)",0.073664122137405,4,39,"7% (39%ile)",0.008271298593879,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-2660.36908544777,2,17,7.99284,4,37,"7.99 ug/m3 (37%ile)","17%ile"
"678",120110106121,"Florida",0.157022302591922,2,16,"16% (16%ile)",0.03960396039604,3,20,"4% (20%ile)",0.055172413793103,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1638.14204254745,3,27,7.9978304109589,4,37,"8 ug/m3 (37%ile)","27%ile"
"679",120110106122,"Florida",0.059649122807018,1,2,"6% (2%ile)",0.076111111111111,5,41,"8% (41%ile)",0,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-2466.69507454543,2,18,7.9978304109589,4,37,"8 ug/m3 (37%ile)","18%ile"
"680",120110107011,"Florida",0.495428973277074,8,75,"50% (75%ile)",0.392750744786494,11,97,"39% (97%ile)",0.247154471544715,0.016176470588235,12.129644029064,8,71,4,38,"0.016 = fraction pre-1960 (38%ile)","71%ile",5830.64544531183,9,83,7.7759301369863,3,26,"7.78 ug/m3 (26%ile)","83%ile"
"681",120110107012,"Florida",0.490599294947121,8,75,"49% (75%ile)",0.236933797909407,9,86,"24% (86%ile)",0.25418326693227,0.026666666666667,17.9146498606652,8,73,5,46,"0.027 = fraction pre-1960 (46%ile)","73%ile",5223.86496544142,9,81,7.7759301369863,3,26,"7.78 ug/m3 (26%ile)","81%ile"
"682",120110107021,"Florida",0.68462159978454,10,93,"68% (93%ile)",0.216452442159383,9,83,"22% (83%ile)",0.313812154696132,0.049902152641879,82.0816167576227,9,85,6,57,"0.05 = fraction pre-1960 (57%ile)","85%ile",12747.2963914903,11,95,7.74981726027397,3,24,"7.75 ug/m3 (24%ile)","95%ile"
"683",120110107022,"Florida",0.283337953978375,5,41,"28% (41%ile)",0.230145867098865,9,85,"23% (85%ile)",0.213888888888888,0.121657754010695,105.709736832013,9,88,8,72,"0.12 = fraction pre-1960 (72%ile)","88%ile",6733.8999453149,9,86,7.74981726027397,3,24,"7.75 ug/m3 (24%ile)","86%ile"
"684",120110107023,"Florida",0.607361963190184,9,88,"61% (88%ile)",0.15819209039548,8,71,"16% (71%ile)",0.166340508806262,0.326810176125244,263.269086254027,10,94,9,86,"0.33 = fraction pre-1960 (86%ile)","94%ile",6243.03481898346,9,84,7.74981726027397,3,24,"7.75 ug/m3 (24%ile)","84%ile"
"685",120110107024,"Florida",0.618040089086859,9,89,"62% (89%ile)",0.314930991217063,10,93,"31% (93%ile)",0.533692722371967,0.048529411764706,6.93618214034991,7,67,6,57,"0.049 = fraction pre-1960 (57%ile)","67%ile",1107.66115056811,6,57,7.74981726027397,3,24,"7.75 ug/m3 (24%ile)","57%ile"
"686",120110108001,"Florida",0.405865102639296,7,63,"41% (63%ile)",0.215384615384615,9,83,"22% (83%ile)",0,0.564755838641188,251.083150068254,10,94,10,94,"0.56 = fraction pre-1960 (94%ile)","94%ile",3429.12927101927,8,73,7.71306547945206,3,20,"7.71 ug/m3 (20%ile)","73%ile"
"687",120110108002,"Florida",0.36940602115541,6,56,"37% (56%ile)",0.176196032672112,8,76,"18% (76%ile)",0.03391472868217,0.298960831334932,194.636262379464,10,92,9,85,"0.3 = fraction pre-1960 (85%ile)","92%ile",5021.53486028657,9,80,7.71306547945206,3,20,"7.71 ug/m3 (20%ile)","80%ile"
"688",120110108003,"Florida",0.354132636393335,6,54,"35% (54%ile)",0.17125900805426,8,74,"17% (74%ile)",0.128040973111395,0.801832760595647,337.410565514146,11,96,11,98,"0.8 = fraction pre-1960 (98%ile)","96%ile",3245.65160362903,8,72,7.71306547945206,3,20,"7.71 ug/m3 (20%ile)","72%ile"
"689",120110109011,"Florida",0.11937984496124,1,9,"12% (9%ile)",0.020183486238532,1,8,"2% (8%ile)",0,0.028868360277136,-13.1893526930472,2,14,5,48,"0.029 = fraction pre-1960 (48%ile)","14%ile",-3502.87500295542,2,11,7.66696136986301,2,16,"7.67 ug/m3 (16%ile)","11%ile"
"690",120110109012,"Florida",0.284457478005865,5,41,"28% (41%ile)",0.128472222222222,7,63,"13% (63%ile)",0.111374407582938,0.133333333333333,-8.80868898603546,2,18,8,74,"0.13 = fraction pre-1960 (74%ile)","18%ile",-506.519086313039,5,42,7.66696136986301,2,16,"7.67 ug/m3 (16%ile)","42%ile"
"691",120110109021,"Florida",0.064681724845996,1,2,"6% (2%ile)",0.014,1,6,"1% (6%ile)",0,0.181095406360424,-78.5041124125213,1,2,8,79,"0.18 = fraction pre-1960 (79%ile)","2%ile",-3320.73318732212,2,12,7.66035698630137,2,16,"7.66 ug/m3 (16%ile)","12%ile"
"692",120110109022,"Florida",0.275392670157068,5,40,"28% (40%ile)",0.024096385542169,2,11,"2% (11%ile)",0.059322033898305,0.060066740823137,-6.80328367879246,3,20,7,61,"0.06 = fraction pre-1960 (61%ile)","20%ile",-867.62792427975,4,37,7.66035698630137,2,16,"7.66 ug/m3 (16%ile)","37%ile"
"693",120110110001,"Florida",0.165542611894543,2,17,"17% (17%ile)",0.018782383419689,1,8,"2% (8%ile)",0.039039039039039,0.10084388185654,-35.6686862523858,1,5,7,69,"0.1 = fraction pre-1960 (69%ile)","5%ile",-2703.3270185554,2,16,7.6429501369863,2,15,"7.64 ug/m3 (15%ile)","16%ile"
"694",120110201011,"Florida",0.25751582278481,4,36,"26% (36%ile)",0.027431421446384,2,13,"3% (13%ile)",0.115625,0.031518624641834,7.77184845294236,7,67,5,49,"0.032 = fraction pre-1960 (49%ile)","67%ile",1976.80904266299,7,64,8.01692191780822,4,39,"8.02 ug/m3 (39%ile)","64%ile"
"695",120110201012,"Florida",0.40080971659919,7,62,"40% (62%ile)",0.095541401273885,6,50,"10% (50%ile)",0.076521739130435,0.082706766917293,9.22588098635423,7,68,7,66,"0.083 = fraction pre-1960 (66%ile)","68%ile",894.281934204447,6,56,8.01692191780822,4,39,"8.02 ug/m3 (39%ile)","56%ile"
"696",120110201013,"Florida",0.129749768303985,2,11,"13% (11%ile)",0.091911764705882,5,48,"9% (48%ile)",0.0234375,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1909.49462622662,3,23,8.01692191780822,4,39,"8.02 ug/m3 (39%ile)","23%ile"
"697",120110201014,"Florida",0.397063844315466,7,61,"40% (61%ile)",0.085522926326636,5,45,"9% (45%ile)",0.074135090609555,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",3923.01528847405,8,75,8.01692191780822,4,39,"8.02 ug/m3 (39%ile)","75%ile"
"698",120110201031,"Florida",0.492087799897907,8,75,"49% (75%ile)",0.174932975871313,8,75,"17% (75%ile)",0.079207920792079,0.078538812785388,32.4852234071826,8,78,7,65,"0.079 = fraction pre-1960 (65%ile)","78%ile",3350.81388972615,8,72,8.10118931506849,5,46,"8.1 ug/m3 (46%ile)","72%ile"
"699",120110201032,"Florida",0.542924343394747,9,81,"54% (81%ile)",0.105350248207391,6,54,"11% (54%ile)",0.273542600896861,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",5235.70832078628,9,81,8.10118931506849,5,46,"8.1 ug/m3 (46%ile)","81%ile"
"700",120110201033,"Florida",0.2488860598345,4,34,"25% (34%ile)",0.100198412698412,6,52,"10% (52%ile)",0.076788830715532,0.020942408376963,0.45128759716092,6,59,5,42,"0.021 = fraction pre-1960 (42%ile)","59%ile",174.572388921827,5,49,8.10118931506849,5,46,"8.1 ug/m3 (46%ile)","49%ile"
"701",120110201041,"Florida",0.394437420986093,7,61,"39% (61%ile)",0.141345746931866,7,67,"14% (67%ile)",0.030674846625767,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",3857.28431126444,8,75,8.06444219178082,5,43,"8.06 ug/m3 (43%ile)","75%ile"
"702",120110202041,"Florida",0.135722455203964,2,12,"14% (12%ile)",0.109854604200323,6,56,"11% (56%ile)",0.082663605051665,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",-1551.66176560384,3,28,8.05766931506849,5,42,"8.06 ug/m3 (42%ile)","28%ile"
"703",120110202042,"Florida",0.19107452339688,3,22,"19% (22%ile)",0.116121758737316,6,58,"12% (58%ile)",0.054545454545454,0.028753993610224,0.431419255832449,6,59,5,48,"0.029 = fraction pre-1960 (48%ile)","59%ile",120.895683110078,5,49,8.05766931506849,5,42,"8.06 ug/m3 (42%ile)","49%ile"
"704",120110202043,"Florida",0.424390243902439,7,66,"42% (66%ile)",0.107919930374238,6,55,"11% (55%ile)",0.140060240963855,0,0,6,58,3,25,"0 = fraction pre-1960 (25%ile)","58%ile",1187.15749895535,6,58,8.05766931506849,5,42,"8.06 ug/m3 (42%ile)","58%ile"
"705",120110202051,"Florida",0.178650442477876,3,20,"18% (20%ile)",0.06191037735849,4,33,"6% (33%ile)",0.020224719101123,0.0355472404116,-3.93272091323685,3,25,6,51,"0.036 = fraction pre-1960 (51%ile)","25%ile",-889.053911715158,4,37,8.03601726027397,5,40,"8.04 ug/m3 (40%ile)","37%ile"
"706",120110202052,"Florida",0.264206209724663,4,37,"26% (37%ile)",0.085295656724228,5,45,"9% (45%ile)",0.06312292358804,0.014457831325301,9.65342450882974,7,69,4,36,"0.014 = fraction pre-1960 (36%ile)","69%ile",5365.61011318144,9,81,8.03601726027397,5,40,"8.04 ug/m3 (40%ile)","81%ile"
"707",120110202061,"Florida",0.30530303030303,5,45,"31% (45%ile)",0.123583934088568,7,61,"12% (61%ile)",0.026970954356846,0.126679462571976,6.32821107762642,7,66,8,73,"0.13 = fraction pre-1960 (73%ile)","66%ile",402.803316100899,6,52,8.06340164383562,5,43,"8.06 ug/m3 (43%ile)","52%ile"
"708",120110202062,"Florida",0.525637181409295,8,79,"53% (79%ile)",0.171516079632465,8,75,"17% (75%ile)",0.166226912928759,0.041930379746835,36.7200792033038,8,79,6,54,"0.042 = fraction pre-1960 (54%ile)","79%ile",7061.4372871746,9,87,8.06340164383562,5,43,"8.06 ug/m3 (43%ile)","87%ile"
"709",120110202071,"Florida",0.5,8,76,"50% (76%ile)",0.134197617379117,7,65,"13% (65%ile)",0.161308516638465,0.050868486352357,19.8652123677342,8,74,6,58,"0.051 = fraction pre-1960 (58%ile)","74%ile",3160.14154385101,8,71,8.09211671232877,5,45,"8.09 ug/m3 (45%ile)","71%ile"
"710",120110202072,"Florida",0.262697022767075,4,37,"26% (37%ile)",0.134020618556701,7,65,"13% (65%ile)",0.12840909090909,0.036203522504892,8.33607058524921,7,68,6,52,"0.036 = fraction pre-1960 (52%ile)","68%ile",1863.2567062758,7,63,8.09211671232877,5,45,"8.09 ug/m3 (45%ile)","63%ile"
"711",120110202091,"Florida",0.456765676567656,8,70,"46% (70%ile)",0.199794026776519,9,80,"20% (80%ile)",0.135755258126195,0.202725724020442,70.2212097801941,9,84,9,80,"0.2 = fraction pre-1960 (80%ile)","84%ile",2806.834449498,7,69,8.10321479452055,5,46,"8.1 ug/m3 (46%ile)","69%ile"
"712",120110202092,"Florida",0.224759615384615,3,29,"22% (29%ile)",0.133819951338199,7,65,"13% (65%ile)",0.072681704260652,0.190677966101694,-13.1826444810568,2,14,8,79,"0.19 = fraction pre-1960 (79%ile)","14%ile",-560.2209944532,5,41,8.10321479452055,5,46,"8.1 ug/m3 (46%ile)","41%ile"
"713",120110202101,"Florida",0.376725838264299,6,58,"38% (58%ile)",0.00768386388584,1,3,"1% (3%ile)",0,0.074404761904762,12.2276829638406,8,71,7,64,"0.074 = fraction pre-1960 (64%ile)","71%ile",1331.03417224739,6,59,8.09926794520548,5,46,"8.1 ug/m3 (46%ile)","59%ile"
"714",120110202102,"Florida",0.435283687943262,7,67,"44% (67%ile)",0.203667321545514,9,81,"20% (81%ile)",0.023876404494382,0.274074074074074,77.5416568608922,9,85,9,84,"0.27 = fraction pre-1960 (84%ile)","85%ile",2291.4632037097,7,66,8.09926794520548,5,46,"8.1 ug/m3 (46%ile)","66%ile"
"715",120110202103,"Florida",0.091494845360825,1,5,"9% (5%ile)",0.014522821576763,1,6,"1% (6%ile)",0.25,0.170454545454545,0.194305710462248,6,58,8,78,"0.17 = fraction pre-1960 (78%ile)","58%ile",9.2325728722613,5,48,8.09926794520548,5,46,"8.1 ug/m3 (46%ile)","48%ile"
"716",120110202104,"Florida",0.26171593366979,4,36,"26% (36%ile)",0.110082805650267,6,56,"11% (56%ile)",0.095849802371542,0.045490822027135,1.15467882153067,7,60,6,56,"0.045 = fraction pre-1960 (56%ile)","60%ile",205.581098548902,6,50,8.09926794520548,5,46,"8.1 ug/m3 (46%ile)","50%ile"
